"Priority";"Name";"File";"Keywords"
"3";"AlienBash";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBash\igame.iff";"alien bash"
"3";"AlienBreed";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreed\igame.iff";"alien breed"
"3";"AlienBreed2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreed2\igame.iff";"alien breed 2"
"3";"AlienBreedSpecialEdition";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedSpecialEdition\igame.iff";"alien breed special edition"
"3";"AlienBreedStory";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedStory\igame.iff";"alien breed story"
"3";"AlienBreedTowerAssault";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedTowerAssault\igame.iff";"alien breed tower assault"
"3";"AlienBreedTowerAssaultAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedTowerAssaultAGA\igame.iff";"alien breed tower assault aga"
"3";"AlienFishFinger";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienFishFinger\igame.iff";"alien fish finger"
"3";"AlienStorm";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienStorm\igame.iff";"alien storm"
"3";"AlienSyndrome";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienSyndrome\igame.iff";"alien syndrome"
"3";"AllNewWorldOfLemmingsAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AllNewWorldOfLemmingsAGA\igame.iff";"all new world of lemmings aga"
"3";"AlloAllo";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlloAllo\igame.iff";"allo"
"3";"AllTerrainRacing";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AllTerrainRacing\igame.iff";"all terrain racing"
"3";"Alpha1";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Alpha1\igame.iff";"alpha 1"
"3";"AlphaWaves";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlphaWaves\igame.iff";"alpha waves"
"3";"AlteredBeast";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlteredBeast\igame.iff";"altered beast"
"3";"AlteredDestiny";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlteredDestiny\igame.iff";"altered destiny"
"3";"AmberstarFast";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AmberstarFast\igame.iff";"amberstar fast"
"3";"Amegas";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Amegas\igame.iff";"amegas"
"3";"AmericanTagTeamWrestling";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AmericanTagTeamWrestling\igame.iff";"american tag team wrestling"
"3";"AmigaKarate";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AmigaKarate\igame.iff";"amiga karate"
"3";"Amnios";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Amnios\igame.iff";"amnios"
"3";"Anarchy";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Anarchy\igame.iff";"anarchy"
"3";"AnotherWorld";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AnotherWorld\igame.iff";"another world"
"3";"Antago";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Antago\igame.iff";"antago"
"3";"Apache";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Apache\igame.iff";"apache"
"3";"Apocalypse";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Apocalypse\igame.iff";"apocalypse"
"3";"Apprentice";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Apprentice\igame.iff";"apprentice"
"3";"AquaticGames";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AquaticGames\igame.iff";"aquatic games"
"3";"ArabianNights";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArabianNights\igame.iff";"arabian nights"
"3";"ArcadeFruitMachine";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadeFruitMachine\igame.iff";"arcade fruit machine"
"3";"ArcadePool";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadePool\igame.iff";"arcade pool"
"3";"ArcadePoolAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadePoolAGA\igame.iff";"arcade pool aga"
"3";"ArcadeTriviaQuiz";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadeTriviaQuiz\igame.iff";"arcade trivia quiz"
"3";"ArcherMacleansPool";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcherMacleansPool\igame.iff";"archer macleans pool"
"3";"ArkanoidNTSC";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArkanoidNTSC\igame.iff";"arkanoid ntsc"
"3";"ArkanoidRevengeOfDoh";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArkanoidRevengeOfDoh\igame.iff";"arkanoid revenge of doh"
"3";"ArmageddonMan";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArmageddonMan\igame.iff";"armageddon man"
"3";"Armalyte";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Armalyte\igame.iff";"armalyte"
"3";"ArmourGeddon";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArmourGeddon\igame.iff";"armour geddon"
"3";"Arnie";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Arnie\igame.iff";"arnie"
"3";"Assassin";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Assassin\igame.iff";"assassin"
"3";"AssassinSpecialEdition";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AssassinSpecialEdition\igame.iff";"assassin special edition"
"3";"AstroMarineCorps";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AstroMarineCorps\igame.iff";"astro marine corps"
"3";"Atax";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Atax\igame.iff";"atax"
"3";"ATF2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ATF2\igame.iff";"atf 2"
"3";"AtomicRoboKid";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AtomicRoboKid\igame.iff";"atomic robo kid"
"3";"Atomino";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Atomino\igame.iff";"atomino"
"3";"Atomix";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Atomix\igame.iff";"atomix"
"3";"ATrain";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ATrain\igame.iff";"atrain"
"3";"Awesome";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Awesome\igame.iff";"awesome"
"3";"AxelsMagicHammer";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AxelsMagicHammer\igame.iff";"axels magic hammer"
"3";"Baal";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Baal\igame.iff";"baal"
"3";"BabaYaga";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BabaYaga\igame.iff";"baba yaga"
"3";"BabyJoInGoingHome";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BabyJoInGoingHome\igame.iff";"baby jo in going home"
"3";"Backlash";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Backlash\igame.iff";"backlash"
"3";"BadCat";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadCat\igame.iff";"bad cat"
"3";"BadDudesVsDragonNinja";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadDudesVsDragonNinja\igame.iff";"bad dudes vs dragon ninja"
"3";"BadLands";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadLands\igame.iff";"bad lands"
"3";"BadlandsPete";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadlandsPete\igame.iff";"badlands pete"
"3";"Bagitman";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bagitman\igame.iff";"bagitman"
"3";"BallGame";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BallGame\igame.iff";"ball game"
"3";"Ballistix";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Ballistix\igame.iff";"ballistix"
"3";"BangkokKnights";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BangkokKnights\igame.iff";"bangkok knights"
"3";"BansheeAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BansheeAGA\igame.iff";"banshee aga"
"3";"Barbarian2Palace";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Barbarian2Palace\igame.iff";"barbarian 2 palace"
"3";"BarbarianPalace";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BarbarianPalace\igame.iff";"barbarian palace"
"3";"BarbarianPsygnosis";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BarbarianPsygnosis\igame.iff";"barbarian psygnosis"
"3";"BardsTale";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BardsTale\igame.iff";"bards tale"
"3";"BargonAttack";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BargonAttack\igame.iff";"bargon attack"
"3";"BartVsSpMutants2Disk";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BartVsSpMutants2Disk\igame.iff";"bart vs sp mutants 2disk"
"3";"BartVsTheWorld";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BartVsTheWorld\igame.iff";"bart vs the world"
"3";"BaseJumpers";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BaseJumpers\igame.iff";"base jumpers"
"3";"BAT";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BAT\igame.iff";"bat"
"3";"BAT2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BAT2\igame.iff";"bat 2"
"3";"BAT2De";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BAT2De\igame.iff";"bat 2de"
"3";"BatmanCapedCrusader";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BatmanCapedCrusader\igame.iff";"batman caped crusader"
"3";"BatmanReturns";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BatmanReturns\igame.iff";"batman returns"
"3";"BattleChess";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleChess\igame.iff";"battle chess"
"3";"BattleChess2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleChess2\igame.iff";"battle chess 2"
"3";"BattleForAshes";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleForAshes\igame.iff";"battle for ashes"
"3";"Battlehawks1942";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Battlehawks1942\igame.iff";"battlehawks 1942"
"3";"BattleIsle";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleIsle\igame.iff";"battle isle"
"3";"Battlemaster";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Battlemaster\igame.iff";"battlemaster"
"3";"Battleships";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Battleships\igame.iff";"battleships"
"3";"BattleSquadron";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleSquadron\igame.iff";"battle squadron"
"3";"BCKid";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BCKid\igame.iff";"bckid"
"3";"BeachVolley";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeachVolley\igame.iff";"beach volley"
"3";"BeastBusters";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeastBusters\igame.iff";"beast busters"
"3";"Beastlord";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Beastlord\igame.iff";"beastlord"
"3";"Beavers";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Beavers\igame.iff";"beavers"
"3";"BehindTheIronGate";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BehindTheIronGate\igame.iff";"behind the iron gate"
"3";"BeneathAStlSky";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeneathAStlSky\igame.iff";"beneath astl sky"
"3";"Benefactor";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Benefactor\igame.iff";"benefactor"
"3";"Betrayal";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Betrayal\igame.iff";"betrayal"
"3";"BetterDeadThanAlien";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BetterDeadThanAlien\igame.iff";"better dead than alien"
"3";"BeverlyHillsCop";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeverlyHillsCop\igame.iff";"beverly hills cop"
"3";"BeyondDarkCastle";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeyondDarkCastle\igame.iff";"beyond dark castle"
"3";"BeyondTheIcePalace";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeyondTheIcePalace\igame.iff";"beyond the ice palace"
"3";"BezKompromisuPl";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BezKompromisuPl\igame.iff";"bez kompromisu pl"
"3";"BigNoseTheCaveman";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BigNoseTheCaveman\igame.iff";"big nose the caveman"
"3";"BioChallenge";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BioChallenge\igame.iff";"bio challenge"
"3";"BionicCommando";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BionicCommando\igame.iff";"bionic commando"
"3";"BirdsOfPrey";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BirdsOfPrey\igame.iff";"birds of prey"
"3";"BlackCauldron";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackCauldron\igame.iff";"black cauldron"
"3";"BlackCrypt";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackCrypt\igame.iff";"black crypt"
"3";"BlackLamp";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackLamp\igame.iff";"black lamp"
"3";"BlackSectFr";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackSectFr\igame.iff";"black sect fr"
"3";"BlackShadow";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackShadow\igame.iff";"black shadow"
"3";"BlackTiger";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackTiger\igame.iff";"black tiger"
"3";"BladeWarrior";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BladeWarrior\igame.iff";"blade warrior"
"3";"Blastar";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Blastar\igame.iff";"blastar"
"3";"BlinkysScarySchool";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlinkysScarySchool\igame.iff";"blinkys scary school"
"3";"BloodMoney";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BloodMoney\igame.iff";"blood money"
"3";"Bloodnet";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bloodnet\igame.iff";"bloodnet"
"3";"BloodnetAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BloodnetAGA\igame.iff";"bloodnet aga"
"3";"Bloodwych&ExtendedLevels";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bloodwych&ExtendedLevels\igame.iff";"bloodwych extended levels"
"3";"Bloodwych";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bloodwych\igame.iff";"bloodwych"
"3";"BlueAngel69";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlueAngel69\igame.iff";"blue angel 69"
"3";"BlueberryDe";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlueberryDe\igame.iff";"blueberry de"
"3";"BlueMax";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlueMax\igame.iff";"blue max"
"3";"BluesBrothers";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BluesBrothers\igame.iff";"blues brothers"
"3";"BMXSimulator";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BMXSimulator\igame.iff";"bmxsimulator"
"3";"BobsBadDay";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BobsBadDay\igame.iff";"bobs bad day"
"3";"BodyBlows";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlows\igame.iff";"body blows"
"3";"BodyBlowsAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlowsAGA\igame.iff";"body blows aga"
"3";"BodyBlowsGalactic";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlowsGalactic\igame.iff";"body blows galactic"
"3";"BodyBlowsGalacticAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlowsGalacticAGA\igame.iff";"body blows galactic aga"
