"Priority";"Name";"File";"Keywords"
"3";"basket-island";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\basket-island\screen_001.png";"basket island"
"3";"black-viper-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\black-viper-cd32\screen_001.png";"black viper cd 32"
"3";"blasta-ball-arcadia";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\blasta-ball-arcadia\screen_001.png";"blasta ball arcadia"
"3";"blork";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\blork\screen_001.png";"blork"
"3";"blue-angels";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\blue-angels\screen_001.png";"blue angels"
"3";"bomb-jack-beer-edition";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bomb-jack-beer-edition\screen_001.png";"bomb jack beer edition"
"3";"bomb-pac";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bomb-pac\screen_001.png";"bomb pac"
"3";"bomb-x";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bomb-x\screen_001.png";"bomb x"
"3";"bomb-x-new-levels";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bomb-x-new-levels\screen_001.png";"bomb x new levels"
"3";"bosse-des-maths-3-eme";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bosse-des-maths-3-eme\screen_001.png";"bosse des maths 3 eme"
"3";"bosse-des-maths-4-eme";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bosse-des-maths-4-eme\screen_001.png";"bosse des maths 4 eme"
"3";"bosse-des-maths-5-eme";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bosse-des-maths-5-eme\screen_001.png";"bosse des maths 5 eme"
"3";"bosse-des-maths-6-eme";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\bosse-des-maths-6-eme\screen_001.png";"bosse des maths 6 eme"
"3";"break-out-revolution";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\break-out-revolution\screen_001.png";"break out revolution"
"3";"candy-puzzle";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\candy-puzzle\screen_001.png";"candy puzzle"
"3";"cannon-fodder-plus";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\cannon-fodder-plus\screen_001.png";"cannon fodder plus"
"3";"castles-2-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\castles-2-cd32\screen_001.png";"castles 2 cd 32"
"3";"center-court-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\center-court-2\screen_001.png";"center court 2"
"3";"chinese-karate";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\chinese-karate\screen_001.png";"chinese karate"
"3";"chrome";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\chrome\screen_001.png";"chrome"
"3";"combat-air-patrol";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\combat-air-patrol\screen_001.png";"combat air patrol"
"3";"conquests-of-camelot";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\conquests-of-camelot\screen_001.png";"conquests of camelot"
"3";"crazy-cars-3";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\crazy-cars-3\screen_001.png";"crazy cars 3"
"3";"cyber-games";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\cyber-games\screen_001.png";"cyber games"
"3";"datastorm";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\datastorm\screen_001.png";"datastorm"
"3";"dawn-patrol";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dawn-patrol\screen_001.png";"dawn patrol"
"3";"deconstruction";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\deconstruction\screen_001.png";"deconstruction"
"3";"delta-command-arcadia";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\delta-command-arcadia\screen_001.png";"delta command arcadia"
"3";"diggers-2-extractors";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\diggers-2-extractors\screen_001.png";"diggers 2 extractors"
"3";"diggers-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\diggers-cd32\screen_001.png";"diggers cd 32"
"3";"dizzy-collection";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dizzy-collection\igame.iff";"dizzy collection"
"3";"dizzy-collection-disk-1";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dizzy-collection-disk-1\screen_001.png";"dizzy collection disk 1"
"3";"dizzy-collection-disk-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dizzy-collection-disk-2\screen_001.png";"dizzy collection disk 2"
"3";"down-at-the-trolls";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\down-at-the-trolls\screen_001.png";"down at the trolls"
"3";"dr-cubes-magic-lands";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dr-cubes-magic-lands\screen_001.png";"dr cubes magic lands"
"3";"dux";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dux\screen_001.png";"dux"
"3";"dynamo";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\dynamo\screen_001.png";"dynamo"
"3";"emerald-mines-cd";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\emerald-mines-cd\screen_001.png";"emerald mines cd"
"3";"enforcer";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\enforcer\screen_001.iff";"enforcer"
"3";"enigme-a-oxford";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\enigme-a-oxford\screen_001.png";"enigme a oxford"
"3";"erbe";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\erbe\screen_001.png";"erbe"
"3";"eskadra";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\eskadra\screen_001.png";"eskadra"
"3";"european-championship-1992";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\european-championship-1992\screen_001.png";"european championship 1992"
"3";"euro-soccer";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\euro-soccer\screen_001.png";"euro soccer"
"3";"evils-doom-demo";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\evils-doom-demo\003.png";"evils doom demo"
"3";"extractors";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\extractors\screen_001.png";"extractors"
"3";"f29-retaliator";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\f29-retaliator\screen_001.png";"f 29 retaliator"
"3";"f40-pursuit-simulator";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\f40-pursuit-simulator\screen_001.png";"f 40 pursuit simulator"
"3";"fast-brain";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\fast-brain\screen_001.png";"fast brain"
"3";"fatal-mission";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\fatal-mission\screen_001.png";"fatal mission"
"3";"fighter-duel-pro";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\fighter-duel-pro\screen_001.jpg";"fighter duel pro"
"3";"fightin-spirit-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\fightin-spirit-cd32\screen_001.png";"fightin spirit cd 32"
"3";"fireblaster";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\fireblaster\screen_001.png";"fireblaster"
"3";"footballer-of-the-year-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\footballer-of-the-year-2\screen_001.png";"footballer of the year 2"
"3";"football-manager-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\football-manager-2\screen_001.png";"football manager 2"
"3";"football-manager-wced";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\football-manager-wced\screen_001.png";"football manager wced"
"3";"forgotten-mine";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\forgotten-mine\screen_001.png";"forgotten mine"
"3";"forgotten-worlds";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\forgotten-worlds\screen_001.png";"forgotten worlds"
"3";"formula-1-grand-prix";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\formula-1-grand-prix\screen_001.png";"formula 1 grand prix"
"3";"formula-one-grand-prix-3-disk";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\formula-one-grand-prix-3-disk\screen_001.png";"formula one grand prix 3 disk"
"3";"formula-one-grand-prix-4-disk";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\formula-one-grand-prix-4-disk\screen_001.png";"formula one grand prix 4 disk"
"3";"four-crystals-of-trazere";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\four-crystals-of-trazere\screen_001.png";"four crystals of trazere"
"3";"fraction-action";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\fraction-action\screen_001.png";"fraction action"
"3";"freedom";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\freedom\screen_001.png";"freedom"
"3";"funturatum";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\funturatum\screen_001.png";"funturatum"
"3";"gazza-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\gazza-2\screen_001.png";"gazza 2"
"3";"gordian-tomb";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\gordian-tomb\screen_001.png";"gordian tomb"
"3";"graeme-souness-soccer-managr";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\graeme-souness-soccer-managr\screen_001.png";"graeme souness soccer managr"
"3";"graham-goochs-second-innings";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\graham-goochs-second-innings\screen_001.png";"graham goochs second innings"
"3";"hellowoon";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\hellowoon\screen_001.png";"hellowoon"
"3";"hostage";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\hostage\screen_001.png";"hostage"
"3";"hoyle-volume-3";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\hoyle-volume-3\screen_001.png";"hoyle volume 3"
"3";"infection";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\infection\screen_001.png";"infection"
"3";"international-truck-racing";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\international-truck-racing\screen_001.png";"international truck racing"
"3";"inviyya";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\inviyya\screen_001.png";"inviyya"
"3";"italy-1990-winners-edition";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\italy-1990-winners-edition\screen_001.png";"italy 1990 winners edition"
"3";"jouster-3";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\jouster-3\screen_001.png";"jouster 3"
"3";"junior-typist";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\junior-typist\screen_001.png";"junior typist"
"3";"k240";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\k240\screen_001.png";"k 240"
"3";"kennedy-approach";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\kennedy-approach\screen_001.png";"kennedy approach"
"3";"kick-off-2-final-whistle";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\kick-off-2-final-whistle\screen_001.png";"kick off 2 final whistle"
"3";"kick-off-2-return-to-europe";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\kick-off-2-return-to-europe\screen_001.png";"kick off 2 return to europe"
"3";"kick-off-2-return-to-europe-cv";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\kick-off-2-return-to-europe-cv\screen_001.png";"kick off 2 return to europe cv"
"3";"kinderama";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\kinderama\screen_001.png";"kinderama"
"3";"labyrinthe-danglomania-1";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\labyrinthe-danglomania-1\screen_001.png";"labyrinthe danglomania 1"
"3";"labyrinthe-danglomania-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\labyrinthe-danglomania-2\screen_001.png";"labyrinthe danglomania 2"
"3";"labyrinthe-de-lexicos";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\labyrinthe-de-lexicos\screen_001.png";"labyrinthe de lexicos"
"3";"labyrinthe-derrare";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\labyrinthe-derrare\screen_001.png";"labyrinthe derrare"
"3";"labyrinthe-mille-calculs";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\labyrinthe-mille-calculs\screen_001.png";"labyrinthe mille calculs"
"3";"lamborghini-american-chllng";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\lamborghini-american-chllng\screen_001.png";"lamborghini american chllng"
"3";"legacy";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\legacy\screen_001.png";"legacy"
"3";"les-manley-search-for-the-king";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\les-manley-search-for-the-king\screen_001.png";"les manley search for the king"
"3";"light-racer";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\light-racer\screen_001.png";"light racer"
"3";"lunar-c";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\lunar-c\screen_001.png";"lunar c"
"3";"magic-johnsons-fast-break";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\magic-johnsons-fast-break\screen_001.png";"magic johnsons fast break"
"3";"magnatron";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\magnatron\screen_001.png";"magnatron"
"3";"manchester-united";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\manchester-united\screen_001.png";"manchester united"
"3";"mean-arenas-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mean-arenas-cd32\screen_001.png";"mean arenas cd 32"
"3";"mega-block-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mega-block-2\screen_001.png";"mega block 2"
"3";"mentor";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mentor\screen_001.png";"mentor"
"3";"mewilo";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mewilo\screen_001.png";"mewilo"
"3";"mickey-jeu-de-memoire";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mickey-jeu-de-memoire\screen_001.png";"mickey jeu de memoire"
"3";"mickey-puzzles-animes";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mickey-puzzles-animes\screen_001.png";"mickey puzzles animes"
"3";"monkey-business";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\monkey-business\screen_001.png";"monkey business"
"3";"mouse-quest";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\mouse-quest\screen_001.png";"mouse quest"
"3";"neutralizer-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\neutralizer-2\screen_001.png";"neutralizer 2"
"3";"nobby-the-aardvark";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\nobby-the-aardvark\screen_001.png";"nobby the aardvark"
"3";"north-sea-inferno";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\north-sea-inferno\screen_001.png";"north sea inferno"
"3";"oktagon";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\oktagon\screen_001.png";"oktagon"
"3";"one-to-one-match";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\one-to-one-match\screen_001.png";"one to match"
"3";"operation-combat-ii-by-land-sea-air";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\operation-combat-ii-by-land-sea-air\screen_001.png";"operation combat 2 by land sea air"
"3";"orbital-destroyer";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\orbital-destroyer\screen_001.jpg";"orbital destroyer"
"3";"oscar-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\oscar-cd32\screen_001.png";"oscar cd 32"
"3";"pacman";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pacman\screen_001.png";"pacman"
"3";"pacman-87";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pacman-87\screen_001.png";"pacman 87"
"3";"paladin-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\paladin-2\screen_001.png";"paladin 2"
"3";"peter-schmeichel-soccer";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\peter-schmeichel-soccer\screen_001.png";"peter schmeichel soccer"
"3";"phantasm";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\phantasm\screen_001.png";"phantasm"
"3";"pharaohs-match-arcadia";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pharaohs-match-arcadia\screen_001.png";"pharaohs match arcadia"
"3";"pinomania";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pinomania\screen_001.png";"pinomania"
"3";"pipeline-nomad";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pipeline-nomad\screen_001.png";"pipeline nomad"
"3";"pipeline-oracle";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pipeline-oracle\screen_001.png";"pipeline oracle"
"3";"pirates-gold-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pirates-gold-cd32\screen_001.png";"pirates gold cd 32"
"3";"playroom";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\playroom\screen_001.png";"playroom"
"3";"powermonger";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\powermonger\screen_001.png";"powermonger"
"3";"powermonger-ww-1-edition";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\powermonger-ww-1-edition\screen_001.png";"powermonger ww 1 edition"
"3";"project-x-2017";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\project-x-2017\screen_001.png";"project x 2017"
"3";"project-x-se-bttr";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\project-x-se-bttr\screen_001.png";"project x se bttr"
"3";"pro-soccer-2190";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pro-soccer-2190\screen_001.png";"pro soccer 2190"
"3";"psycho-killer";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\psycho-killer\screen_001.png";"psycho killer"
"3";"pulsator";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\pulsator\screen_001.png";"pulsator"
"3";"raiders";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\raiders\screen_001.png";"raiders"
"3";"renaissance";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\renaissance\screen_001.png";"renaissance"
"3";"renegade-3";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\renegade-3\screen_001.png";"renegade 3"
"3";"roboter";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\roboter\screen_001.png";"roboter"
"3";"robot-reader-aesops-fables";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\robot-reader-aesops-fables\screen_001.png";"robot reader aesops fables"
"3";"rock-challenge";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rock-challenge\screen_001.png";"rock challenge"
"3";"rockstar";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rockstar\screen_001.png";"rockstar"
"3";"rody-mastico";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rody-mastico\screen_001.png";"rody mastico"
"3";"rody-mastico-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rody-mastico-2\screen_001.png";"rody mastico 2"
"3";"rody-mastico-3";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rody-mastico-3\screen_001.png";"rody mastico 3"
"3";"rody-mastico-4-rody-noel";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rody-mastico-4-rody-noel\screen_001.png";"rody mastico 4 noel"
"3";"rody-mastico-5";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rody-mastico-5\screen_001.png";"rody mastico 5"
"3";"rody-mastico-6";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rody-mastico-6\screen_001.png";"rody mastico 6"
"3";"roll-or-die";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\roll-or-die\screen_001.png";"roll or die"
"3";"russelsheim";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\russelsheim\screen_001.png";"russelsheim"
"3";"rygar";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\rygar\screen_001.png";"rygar"
"3";"sabre-team-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sabre-team-cd32\screen_001.png";"sabre team cd 32"
"3";"salmon-pink-max";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\salmon-pink-max\screen_001.png";"salmon pink max"
"3";"sanctuary";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sanctuary\screen_001.png";"sanctuary"
"3";"schmutzige-erbe";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\schmutzige-erbe\screen_001.png";"schmutzige erbe"
"3";"sci-fi";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sci-fi\screen_001.png";"sci fi"
"3";"scuba-diver";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\scuba-diver\screen_001.png";"scuba diver"
"3";"sensible-soccer-bulldog-blty";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sensible-soccer-bulldog-blty\screen_001.png";"sensible soccer bulldog blty"
"3";"sensible-world-of-soccer-2016-2017";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sensible-world-of-soccer-2016-2017\ags2aga.iff";"sensible world of soccer 2016 2017"
"3";"sensible-world-of-soccer-2016-2017";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sensible-world-of-soccer-2016-2017\ags2ocs.iff";"sensible world of soccer 2016 2017"
"3";"sensible-world-of-soccer-2016-2017";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sensible-world-of-soccer-2016-2017\igame_320x128.iff";"sensible world of soccer 2016 2017"
"3";"sensible-world-of-soccer-2016-2017";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sensible-world-of-soccer-2016-2017\igame_320x256.iff";"sensible world of soccer 2016 2017"
"3";"sensible-world-of-soccer-2016-2017";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sensible-world-of-soccer-2016-2017\screenshot.png";"sensible world of soccer 2016 2017"
"3";"she-fox-vixen";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\she-fox-vixen\screen_001.png";"she fox vixen"
"3";"shortgrey";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\shortgrey\screen_001.png";"shortgrey"
"3";"silicon-dreams";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\silicon-dreams\screen_001.png";"silicon dreams"
"3";"silly-putty";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\silly-putty\screen_001.png";"silly putty"
"3";"simulman-01";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-01\screen_001.png";"simulman 01"
"3";"simulman-02";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-02\screen_001.png";"simulman 02"
"3";"simulman-03";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-03\screen_001.png";"simulman 03"
"3";"simulman-04";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-04\screen_001.png";"simulman 04"
"3";"simulman-05";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-05\screen_001.png";"simulman 05"
"3";"simulman-06";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-06\screen_001.png";"simulman 06"
"3";"simulman-07";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-07\screen_001.png";"simulman 07"
"3";"simulman-08";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-08\screen_001.png";"simulman 08"
"3";"simulman-09";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-09\screen_001.png";"simulman 09"
"3";"simulman-10";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-10\screen_001.png";"simulman 10"
"3";"simulman-11";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\simulman-11\screen_001.png";"simulman 11"
"3";"sixiang";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sixiang\screen_001.png";"sixiang"
"3";"snakes";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\snakes\screen_001.png";"snakes"
"3";"soccer-kid-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\soccer-kid-cd32\screen_001.png";"soccer kid cd 32"
"3";"sootys-fun-with-numbers";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sootys-fun-with-numbers\screen_001.png";"sootys fun with numbers"
"3";"spaceball";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\spaceball\screen_001.png";"spaceball"
"3";"space-wrecked";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\space-wrecked\screen_001.png";"space wrecked"
"3";"speedball";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\speedball\screen_001.png";"speedball"
"3";"spirilon-aga";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\spirilon-aga\screen_001.png";"spirilon aga"
"3";"starbirds";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\starbirds\screen_001.png";"starbirds"
"3";"starquake";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\starquake\screen_001.png";"starquake"
"3";"strike-aces";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\strike-aces\screen_001.png";"strike aces"
"3";"super-putty-cd32";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\super-putty-cd32\screen_001.png";"super putty cd 32"
"3";"superstar-ice-hockey";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\superstar-ice-hockey\screen_001.png";"superstar ice hockey"
"3";"super-street-fighter-2";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\super-street-fighter-2\screen_001.png";"super street fighter 2"
"3";"super-street-fighter-2-aga";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\super-street-fighter-2-aga\screen_001.png";"super street fighter 2 aga"
"3";"super-street-fighter-2-dx-aga";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\super-street-fighter-2-dx-aga\screen_001.png";"super street fighter 2 dx aga"
"3";"sword-and-the-rose";"D:\work2\amiga-whdload-game-scripts\screenshots\Custom\sword-and-the-rose\screen_001.png";"sword and the rose"
