"Priority";"Name";"File";"Keywords"
"3";"ActionFighter";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ActionFighter\igame.iff";"action fighter"
"3";"AddamsFamily";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AddamsFamily\igame.iff";"addams family"
"3";"Adrenalynn";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Adrenalynn\igame.iff";"adrenalynn"
"3";"AdvancedSkiSimulator";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AdvancedSkiSimulator\igame.iff";"advanced ski simulator"
"3";"AdvantageTennis";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AdvantageTennis\igame.iff";"advantage tennis"
"3";"AdventureConstructionSet";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AdventureConstructionSet\igame.iff";"adventure construction set"
"3";"AdventuresOfRobinHood";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AdventuresOfRobinHood\igame.iff";"adventures of robin hood"
"3";"AdventuresOfWillyBeamish";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AdventuresOfWillyBeamish\igame.iff";"adventures of willy beamish"
"3";"AfterBurnerSega";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AfterBurnerSega\igame.iff";"after burner sega"
"3";"AfterTheWar";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AfterTheWar\igame.iff";"after the war"
"3";"Agony";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Agony\igame.iff";"agony"
"3";"Airball";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Airball\igame.iff";"airball"
"3";"AirborneRanger";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AirborneRanger\igame.iff";"airborne ranger"
"3";"AirSupport";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AirSupport\igame.iff";"air support"
"3";"Akira";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Akira\igame.iff";"akira"
"3";"AladdinAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AladdinAGA\igame.iff";"aladdin aga"
"3";"Alcatraz";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Alcatraz\igame.iff";"alcatraz"
"3";"AlfredChicken";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlfredChicken\igame.iff";"alfred chicken"
"3";"Alien3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Alien3\igame.iff";"alien 3"
"3";"AlienBash";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBash\igame.iff";"alien bash"
"3";"AlienBreed";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreed\igame.iff";"alien breed"
"3";"AlienBreed2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreed2\igame.iff";"alien breed 2"
"3";"AlienBreedSpecialEdition";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedSpecialEdition\igame.iff";"alien breed special edition"
"3";"AlienBreedStory";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedStory\igame.iff";"alien breed story"
"3";"AlienBreedTowerAssault";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedTowerAssault\igame.iff";"alien breed tower assault"
"3";"AlienBreedTowerAssaultAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienBreedTowerAssaultAGA\igame.iff";"alien breed tower assault aga"
"3";"AlienFishFinger";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienFishFinger\igame.iff";"alien fish finger"
"3";"AlienStorm";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienStorm\igame.iff";"alien storm"
"3";"AlienSyndrome";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlienSyndrome\igame.iff";"alien syndrome"
"3";"AllNewWorldOfLemmingsAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AllNewWorldOfLemmingsAGA\igame.iff";"all new world of lemmings aga"
"3";"AlloAllo";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlloAllo\igame.iff";"allo"
"3";"AllTerrainRacing";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AllTerrainRacing\igame.iff";"all terrain racing"
"3";"Alpha1";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Alpha1\igame.iff";"alpha 1"
"3";"AlphaWaves";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlphaWaves\igame.iff";"alpha waves"
"3";"AlteredBeast";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlteredBeast\igame.iff";"altered beast"
"3";"AlteredDestiny";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AlteredDestiny\igame.iff";"altered destiny"
"3";"AmberstarFast";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AmberstarFast\igame.iff";"amberstar fast"
"3";"Amegas";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Amegas\igame.iff";"amegas"
"3";"AmericanTagTeamWrestling";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AmericanTagTeamWrestling\igame.iff";"american tag team wrestling"
"3";"AmigaKarate";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AmigaKarate\igame.iff";"amiga karate"
"3";"Amnios";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Amnios\igame.iff";"amnios"
"3";"Anarchy";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Anarchy\igame.iff";"anarchy"
"3";"AnotherWorld";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AnotherWorld\igame.iff";"another world"
"3";"Antago";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Antago\igame.iff";"antago"
"3";"Apache";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Apache\igame.iff";"apache"
"3";"Apocalypse";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Apocalypse\igame.iff";"apocalypse"
"3";"Apprentice";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Apprentice\igame.iff";"apprentice"
"3";"AquaticGames";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AquaticGames\igame.iff";"aquatic games"
"3";"ArabianNights";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArabianNights\igame.iff";"arabian nights"
"3";"ArcadeFruitMachine";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadeFruitMachine\igame.iff";"arcade fruit machine"
"3";"ArcadePool";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadePool\igame.iff";"arcade pool"
"3";"ArcadePoolAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadePoolAGA\igame.iff";"arcade pool aga"
"3";"ArcadeTriviaQuiz";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcadeTriviaQuiz\igame.iff";"arcade trivia quiz"
"3";"ArcherMacleansPool";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArcherMacleansPool\igame.iff";"archer macleans pool"
"3";"ArkanoidNTSC";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArkanoidNTSC\igame.iff";"arkanoid ntsc"
"3";"ArkanoidRevengeOfDoh";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArkanoidRevengeOfDoh\igame.iff";"arkanoid revenge of doh"
"3";"ArmageddonMan";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArmageddonMan\igame.iff";"armageddon man"
"3";"Armalyte";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Armalyte\igame.iff";"armalyte"
"3";"ArmourGeddon";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ArmourGeddon\igame.iff";"armour geddon"
"3";"Arnie";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Arnie\igame.iff";"arnie"
"3";"Assassin";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Assassin\igame.iff";"assassin"
"3";"AssassinSpecialEdition";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AssassinSpecialEdition\igame.iff";"assassin special edition"
"3";"AstroMarineCorps";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AstroMarineCorps\igame.iff";"astro marine corps"
"3";"Atax";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Atax\igame.iff";"atax"
"3";"ATF2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ATF2\igame.iff";"atf 2"
"3";"AtomicRoboKid";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AtomicRoboKid\igame.iff";"atomic robo kid"
"3";"Atomino";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Atomino\igame.iff";"atomino"
"3";"Atomix";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Atomix\igame.iff";"atomix"
"3";"ATrain";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\ATrain\igame.iff";"atrain"
"3";"Awesome";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\Awesome\igame.iff";"awesome"
"3";"AxelsMagicHammer";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\a\AxelsMagicHammer\igame.iff";"axels magic hammer"
"3";"Baal";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Baal\igame.iff";"baal"
"3";"BabaYaga";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BabaYaga\igame.iff";"baba yaga"
"3";"BabyJoInGoingHome";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BabyJoInGoingHome\igame.iff";"baby jo in going home"
"3";"Backlash";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Backlash\igame.iff";"backlash"
"3";"BadCat";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadCat\igame.iff";"bad cat"
"3";"BadDudesVsDragonNinja";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadDudesVsDragonNinja\igame.iff";"bad dudes vs dragon ninja"
"3";"BadLands";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadLands\igame.iff";"bad lands"
"3";"BadlandsPete";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BadlandsPete\igame.iff";"badlands pete"
"3";"Bagitman";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bagitman\igame.iff";"bagitman"
"3";"BallGame";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BallGame\igame.iff";"ball game"
"3";"Ballistix";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Ballistix\igame.iff";"ballistix"
"3";"BangkokKnights";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BangkokKnights\igame.iff";"bangkok knights"
"3";"BansheeAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BansheeAGA\igame.iff";"banshee aga"
"3";"Barbarian2Palace";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Barbarian2Palace\igame.iff";"barbarian 2 palace"
"3";"BarbarianPalace";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BarbarianPalace\igame.iff";"barbarian palace"
"3";"BarbarianPsygnosis";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BarbarianPsygnosis\igame.iff";"barbarian psygnosis"
"3";"BardsTale";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BardsTale\igame.iff";"bards tale"
"3";"BargonAttack";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BargonAttack\igame.iff";"bargon attack"
"3";"BartVsSpMutants2Disk";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BartVsSpMutants2Disk\igame.iff";"bart vs sp mutants 2disk"
"3";"BartVsTheWorld";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BartVsTheWorld\igame.iff";"bart vs the world"
"3";"BaseJumpers";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BaseJumpers\igame.iff";"base jumpers"
"3";"BAT";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BAT\igame.iff";"bat"
"3";"BAT2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BAT2\igame.iff";"bat 2"
"3";"BAT2De";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BAT2De\igame.iff";"bat 2de"
"3";"BatmanCapedCrusader";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BatmanCapedCrusader\igame.iff";"batman caped crusader"
"3";"BatmanReturns";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BatmanReturns\igame.iff";"batman returns"
"3";"BattleChess";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleChess\igame.iff";"battle chess"
"3";"BattleChess2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleChess2\igame.iff";"battle chess 2"
"3";"BattleForAshes";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleForAshes\igame.iff";"battle for ashes"
"3";"Battlehawks1942";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Battlehawks1942\igame.iff";"battlehawks 1942"
"3";"BattleIsle";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleIsle\igame.iff";"battle isle"
"3";"Battlemaster";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Battlemaster\igame.iff";"battlemaster"
"3";"Battleships";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Battleships\igame.iff";"battleships"
"3";"BattleSquadron";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BattleSquadron\igame.iff";"battle squadron"
"3";"BCKid";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BCKid\igame.iff";"bckid"
"3";"BeachVolley";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeachVolley\igame.iff";"beach volley"
"3";"BeastBusters";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeastBusters\igame.iff";"beast busters"
"3";"Beastlord";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Beastlord\igame.iff";"beastlord"
"3";"Beavers";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Beavers\igame.iff";"beavers"
"3";"BehindTheIronGate";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BehindTheIronGate\igame.iff";"behind the iron gate"
"3";"BeneathAStlSky";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeneathAStlSky\igame.iff";"beneath astl sky"
"3";"Benefactor";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Benefactor\igame.iff";"benefactor"
"3";"Betrayal";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Betrayal\igame.iff";"betrayal"
"3";"BetterDeadThanAlien";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BetterDeadThanAlien\igame.iff";"better dead than alien"
"3";"BeverlyHillsCop";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeverlyHillsCop\igame.iff";"beverly hills cop"
"3";"BeyondDarkCastle";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeyondDarkCastle\igame.iff";"beyond dark castle"
"3";"BeyondTheIcePalace";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BeyondTheIcePalace\igame.iff";"beyond the ice palace"
"3";"BezKompromisuPl";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BezKompromisuPl\igame.iff";"bez kompromisu pl"
"3";"BigNoseTheCaveman";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BigNoseTheCaveman\igame.iff";"big nose the caveman"
"3";"BioChallenge";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BioChallenge\igame.iff";"bio challenge"
"3";"BionicCommando";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BionicCommando\igame.iff";"bionic commando"
"3";"BirdsOfPrey";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BirdsOfPrey\igame.iff";"birds of prey"
"3";"BlackCauldron";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackCauldron\igame.iff";"black cauldron"
"3";"BlackCrypt";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackCrypt\igame.iff";"black crypt"
"3";"BlackLamp";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackLamp\igame.iff";"black lamp"
"3";"BlackSectFr";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackSectFr\igame.iff";"black sect fr"
"3";"BlackShadow";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackShadow\igame.iff";"black shadow"
"3";"BlackTiger";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlackTiger\igame.iff";"black tiger"
"3";"BladeWarrior";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BladeWarrior\igame.iff";"blade warrior"
"3";"Blastar";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Blastar\igame.iff";"blastar"
"3";"BlinkysScarySchool";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlinkysScarySchool\igame.iff";"blinkys scary school"
"3";"BloodMoney";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BloodMoney\igame.iff";"blood money"
"3";"Bloodnet";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bloodnet\igame.iff";"bloodnet"
"3";"BloodnetAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BloodnetAGA\igame.iff";"bloodnet aga"
"3";"Bloodwych&ExtendedLevels";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bloodwych&ExtendedLevels\igame.iff";"bloodwych extended levels"
"3";"Bloodwych";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bloodwych\igame.iff";"bloodwych"
"3";"BlueAngel69";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlueAngel69\igame.iff";"blue angel 69"
"3";"BlueberryDe";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlueberryDe\igame.iff";"blueberry de"
"3";"BlueMax";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BlueMax\igame.iff";"blue max"
"3";"BluesBrothers";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BluesBrothers\igame.iff";"blues brothers"
"3";"BMXSimulator";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BMXSimulator\igame.iff";"bmxsimulator"
"3";"BobsBadDay";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BobsBadDay\igame.iff";"bobs bad day"
"3";"BodyBlows";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlows\igame.iff";"body blows"
"3";"BodyBlowsAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlowsAGA\igame.iff";"body blows aga"
"3";"BodyBlowsGalactic";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlowsGalactic\igame.iff";"body blows galactic"
"3";"BodyBlowsGalacticAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BodyBlowsGalacticAGA\igame.iff";"body blows galactic aga"
"3";"BombJack";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BombJack\igame.iff";"bomb jack"
"3";"Bombuzal";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Bombuzal\igame.iff";"bombuzal"
"3";"BombX";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BombX\igame.iff";"bomb x"
"3";"BonanzaBros";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BonanzaBros\igame.iff";"bonanza bros"
"3";"Booly";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Booly\igame.iff";"booly"
"3";"Borobodur";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Borobodur\igame.iff";"borobodur"
"3";"BostonBombClub";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BostonBombClub\igame.iff";"boston bomb club"
"3";"Botics";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\Botics\igame.iff";"botics"
"3";"BrainMan";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\b\BrainMan\igame.iff";"brain man"
